"msgId","msgSvrId","type","status","isSend","isShowTimer","createTime","talker","content","imgPath","reserved","lvbuffer","transContent","transBrandWording","talkerId","bizClientMsgId","bizChatId","bizChatUserId","msgSeq","flag"
"92173","6856584155458324570","1","3","1","","1538055112000","gh_486994bdc191","高端大气上档次，狂拽酷炫那啥炸天","","","{","","","38","","-1","","674985258","0"
"92174","5499767637109709462","1","3","0","","1538055113000","gh_486994bdc191","高端洋气上档次,请注意用词,谢谢.","","","{","","","38","","-1","","674985259","0"
"92175","7821040537100314194","1","3","1","","1538055117000","gh_486994bdc191","人生像巧克力一样总充满想象。","","","{","","","38","","-1","","674985260","0"
"92176","2137158389468852320","1","3","0","","1538055118000","gh_486994bdc191","和想象中的不一样，但还可以。","","","{","","","38","","-1","","674985261","0"
"92177","1943589970022263370","1","3","1","","1538055123000","gh_486994bdc191","对于人类而言，人是神圣的。","","","{","","","38","","-1","","674985262","0"
"92178","8165430292463724000","1","3","0","","1538055124000","gh_486994bdc191","繁衍的能力","","","{","","","38","","-1","","674985263","0"
"92179","4428951115934599219","1","3","1","","1538055129000","gh_486994bdc191","你怎么看出是情侣的？","","","{","","","38","","-1","","674985264","0"
"92180","8962431083873747367","1","3","0","","1538055130000","gh_486994bdc191","相传他俩是两口子，这个估计一般人不知道 你可以取这两个名字","","","{","","","38","","-1","","674985265","0"
"92181","6274159840069690216","1","3","1","","1538055134000","gh_486994bdc191","哎呦，长大啦，都学会懂礼貌了","","","{","","","38","","-1","","674985266","0"
"92182","6045976000478100380","1","3","0","","1538055135000","gh_486994bdc191","我不是小孩","","","{","","","38","","-1","","674985267","0"
"92183","2457113096231877386","1","3","1","","1538055140000","gh_486994bdc191","那有时间看看","","","{","","","38","","-1","","674985268","0"
"92184","671512256237966566","1","3","0","","1538055141000","gh_486994bdc191","提前电话联系有优惠哟","","","{","","","38","","-1","","674985269","0"
"92185","1604897543161873179","1","3","1","","1538055146000","gh_486994bdc191","适者生存，有能力的人才能走的更远。","","","{","","","38","","-1","","674985270","0"
"92186","7503521021158260392","1","3","0","","1538055146001","gh_486994bdc191","你觉得值得看吗？","","","{","","","38","","-1","","674985271","0"
"92187","1248981223936832293","1","3","1","","1538055151000","gh_486994bdc191","对于人类而言，人是神圣的。","","","{","","","38","","-1","","674985272","0"
"92188","8795149361859802503","1","3","0","","1538055154000","gh_486994bdc191","这神圣的感觉。","","","{","","","38","","-1","","674985273","0"
"92189","395301315050926591","1","3","1","","1538055157000","gh_486994bdc191","然后呢","","","{","","","38","","-1","","674985274","0"
"92190","803583744022290995","1","3","0","","1538055158000","gh_486994bdc191","然后再没有然后了.....","","","{","","","38","","-1","","674985275","0"
"92191","4113864801451860695","1","3","1","","1538055163000","gh_486994bdc191","好的，知道了。","","","{","","","38","","-1","","674985276","0"
"92192","8107033663033563274","1","3","0","","1538055165000","gh_486994bdc191","嗯","","","{","","","38","","-1","","674985277","0"
"92193","6965690903179142372","1","3","1","","1538055169000","gh_486994bdc191","嗯！超级合适滴！","","","{","","","38","","-1","","674985278","0"
"92194","7240299757220534693","1","3","0","","1538055170000","gh_486994bdc191","穿什么衣服比较合适？？","","","{","","","38","","-1","","674985279","0"
"92195","5895577979465908890","1","3","1","","1538055174000","gh_486994bdc191","我也有好圣洁的感觉，不敢亵渎。","","","{","","","38","","-1","","674985280","0"
"92196","1273842629254790449","1","3","0","","1538055176000","gh_486994bdc191","你自己肯定门儿清吧，我们聊点别的呗~","","","{","","","38","","-1","","674985281","0"
"92197","7847774851694029959","1","3","1","","1538055180000","gh_486994bdc191","没了","","","{","","","38","","-1","","674985282","0"
"92198","3312940859381278417","1","3","0","","1538055181000","gh_486994bdc191","这句其实是自动回复","","","{","","","38","","-1","","674985283","0"
"92199","6924348721650645141","1","3","1","","1538055186000","gh_486994bdc191","啊","","","{","","","38","","-1","","674985284","0"
"92200","6401144338581483353","1","3","0","","1538055186001","gh_486994bdc191","求放过","","","{","","","38","","-1","","674985285","0"
"92201","5986515127699672764","1","3","1","","1538055191000","gh_486994bdc191","穿个针织衫带个外套就可以啦","","","{","","","38","","-1","","674985286","0"
"92202","2078313015722425893","1","3","0","","1538055192000","gh_486994bdc191","就想要帽子","","","{","","","38","","-1","","674985287","0"
"92203","4355718115239823820","1","3","1","","1538055197000","gh_486994bdc191","聊你怎么样。","","","{","","","38","","-1","","674985288","0"
"92204","544230059019476133","1","3","0","","1538055198000","gh_486994bdc191","聊爱情吧","","","{","","","38","","-1","","674985289","0"
"92205","279480480531279901","1","3","1","","1538055203000","gh_486994bdc191","有这么有趣的自动回复。","","","{","","","38","","-1","","674985290","0"
"92206","6184499261444708643","1","3","0","","1538055204000","gh_486994bdc191","有趣开心（游戏）有趣开心（笑）","","","{","","","38","","-1","","674985291","0"
"92207","8318767806108569917","1","3","1","","1538055208000","gh_486994bdc191","你被老板k啦","","","{","","","38","","-1","","674985292","0"
"92208","4181509391214151085","1","3","0","","1538055210000","gh_486994bdc191","老板发工资了","","","{","","","38","","-1","","674985293","0"
"92209","7253568827196827687","1","3","1","","1538055214000","gh_486994bdc191","戴帽子装酷咯？","","","{","","","38","","-1","","674985294","0"
"92210","2557092631311643421","1","3","0","","1538055217000","gh_486994bdc191","淡定，你看我多淡定","","","{","","","38","","-1","","674985295","0"
"92211","7936824735977178292","1","3","1","","1538055220000","gh_486994bdc191","怎么，想听听过来人的经验？","","","{","","","38","","-1","","674985296","0"
"92212","3005812233938792748","1","3","0","","1538055221000","gh_486994bdc191","古典音乐会还能帮你看看~这种体育场式的就算了~~","","","{","","","38","","-1","","674985297","0"
"92213","1062188836336470038","1","3","1","","1538055225000","gh_486994bdc191","么么哒","","","{","","","38","","-1","","674985298","0"
"92214","4465225689487819662","34","3","0","","1538055226000","gh_486994bdc191","gh_486994bdc191:10000:0
","482133092718fcaf46e685c100","","{","","","38","","-1","","674985299","0"
"92215","5211113594244061554","1","3","1","","1538055231000","gh_486994bdc191","老板的钱也不多了。","","","{","","","38","","-1","","674985300","0"
"92216","1764452479024849705","1","3","0","","1538055233000","gh_486994bdc191","没话费了","","","{","","","38","","-1","","674985301","0"
"92217","8000254448952280788","1","3","1","","1538055237000","gh_486994bdc191","做人是挺低调的不过做事就高调了","","","{","","","38","","-1","","674985302","0"
"92218","1248561940614418186","1","3","0","","1538055238000","gh_486994bdc191","低调奢华有内涵哈哈哈","","","{","","","38","","-1","","674985303","0"
"92219","5794634317362751308","1","3","1","","1538055243000","gh_486994bdc191","问题犀利至极，容我想想","","","{","","","38","","-1","","674985304","0"
"92220","4379350432517890111","1","3","0","","1538055244000","gh_486994bdc191","犀利的问题。","","","{","","","38","","-1","","674985305","0"
"92221","7033496200691353995","1","3","1","","1538055248000","gh_486994bdc191","电话号多少","","","{","","","38","","-1","","674985306","0"
"92222","205321367614624123","1","3","0","","1538055249000","gh_486994bdc191","你电话是几号？","","","{","","","38","","-1","","674985307","0"
"92223","4957009684888842902","1","3","1","","1538055254000","gh_486994bdc191","和你聊还是很开心的","","","{","","","38","","-1","","674985308","0"
"92224","5636281693217842494","1","3","0","","1538055255000","gh_486994bdc191","我想听歌","","","{","","","38","","-1","","674985309","0"
"92225","9185970992254208136","1","3","1","","1538055260000","gh_486994bdc191","这有什么犀利的","","","{","","","38","","-1","","674985310","0"
"92226","6749928414484562040","1","3","0","","1538055260001","gh_486994bdc191","眼神有时是眼神，有时只是眼光而已。","","","{","","","38","","-1","","674985311","0"
"92227","945606709334795625","1","3","1","","1538055265000","gh_486994bdc191","问我电话干嘛","","","{","","","38","","-1","","674985312","0"
"92228","2186452492217173045","1","3","0","","1538055266000","gh_486994bdc191","查话费","","","{","","","38","","-1","","674985313","0"
"92229","6610501092339660931","1","3","1","","1538055271000","gh_486994bdc191","听什么歌","","","{","","","38","","-1","","674985314","0"
"92230","3178512395829952210","1","3","0","","1538055272000","gh_486994bdc191","这首歌你得留着，晚上睡不着再听[微笑]","","","{","","","38","","-1","","674985315","0"
"92231","3919793906179392760","49","3","0","","1538055272001","gh_486994bdc191","<msg><appmsg appid="""" sdkver=""0""><title>You Are Beautiful</title><des>James Blunt(咪咕音乐)</des><action></action><type>3</type><showtype>0</showtype><content></content><url>http://r.msxiaobing.com/mp3/9FEC9BFBE67DEA26C0F84BECA375BCA5_cd89e7458a1025cc9010a2d701db9906</url><lowurl>http://r.msxiaobing.com/mp3/9FEC9BFBE67DEA26C0F84BECA375BCA5_cd89e7458a1025cc9010a2d701db9906</lowurl><dataurl>http://r.msxiaobing.com/mp3/9FEC9BFBE67DEA26C0F84BECA375BCA5_cd89e7458a1025cc9010a2d701db9906</dataurl><lowdataurl></lowdataurl><appattach><totallen>0</totallen><attachid></attachid><emoticonmd5></emoticonmd5><fileext></fileext></appattach><extinfo></extinfo><sourceusername></sourceusername><sourcedisplayname></sourcedisplayname></appmsg><fromusername><![CDATA[gh_486994bdc191]]></fromusername><appinfo><version>0</version><appname><![CDATA[小冰]]></appname><isforceupdate>1</isforceupdate></appinfo></msg>","","~SEMI_XML~","{","","","38","","-1","","674985316","0"
"92232","2172780238409900110","1","3","1","","1538055277000","gh_486994bdc191","你现在的表情都能做表情包了。","","","{","","","38","","-1","","674985317","0"
"92233","3720362560565135159","1","3","0","","1538055278000","gh_486994bdc191","情侣表情包get","","","{","","","38","","-1","","674985318","0"
"92234","889229381481574714","1","3","1","","1538055282000","gh_486994bdc191","不会没话费了吧？","","","{","","","38","","-1","","674985319","0"
"92235","3451271392136922988","1","3","0","","1538055283000","gh_486994bdc191","不通话也要钱","","","{","","","38","","-1","","674985320","0"
"92236","6010310267212460051","1","3","1","","1538055288000","gh_486994bdc191","你先说吧","","","{","","","38","","-1","","674985321","0"
"92237","9033317769535398321","1","3","0","","1538055289000","gh_486994bdc191","我要打电话！","","","{","","","38","","-1","","674985322","0"
"92238","3947515740886890135","1","3","1","","1538055294000","gh_486994bdc191","感情来之不易，需要好好珍惜。","","","{","","","38","","-1","","674985323","0"
"92239","2779427382192659846","1","3","0","","1538055295000","gh_486994bdc191","心痛2009 原谅我一次","","","{","","","38","","-1","","674985324","0"
"92240","2013863168822535554","1","3","1","","1538055299000","gh_486994bdc191","讲啥小秘密了，偷偷说来听听嘛。","","","{","","","38","","-1","","674985326","0"
"92241","3047364718998721363","1","3","0","","1538055301000","gh_486994bdc191","唱歌给我听","","","{","","","38","","-1","","674985327","0"
"92242","2480197250294316818","1","3","1","","1538055305000","gh_486994bdc191","你要做什么，我也只能默默听你的。","","","{","","","38","","-1","","674985328","0"
"92243","3047000518740600366","1","3","0","","1538055306000","gh_486994bdc191","不，我的意思是，我想听听你对电影的看法","","","{","","","38","","-1","","674985329","0"
"92244","4752535224850474011","1","3","1","","1538055311000","gh_486994bdc191","不原谅。","","","{","","","38","","-1","","674985330","0"
"92245","6402204319771051553","1","3","0","","1538055312000","gh_486994bdc191","包场的电影得亏不是鬼片","","","{","","","38","","-1","","674985331","0"
"92246","8989339880908844113","1","3","1","","1538055316000","gh_486994bdc191","我让你给我唱","","","{","","","38","","-1","","674985332","0"
"92247","1507466354574119770","1","3","0","","1538055317000","gh_486994bdc191","我和朱主爱的好想你，听了吗？<a href=""http://r.msxiaobing.com/link?url=http%3a%2f%2fwww.meipai.com%2fmedia%2f778241055&ftid=cd89e7458a1025ccbd8bc826987e5cfe&feid=cd89e7458a1025ccbd8bc826987e5cfe&spid=mK-hiJouOzfgyhD1AgnLyFFyE02G9SZKY05eSWoA"">点击链接</a>","","","{","","","38","","-1","","674985333","0"
"92248","6335690140362502645","1","3","1","","1538055322000","gh_486994bdc191","你这样让我情何以堪","","","{","","","38","","-1","","674985334","0"
"92249","7273784049648280038","1","3","0","","1538055323000","gh_486994bdc191","呵呵","","","{","","","38","","-1","","674985335","0"
"92250","3336112393521585544","1","3","0","","1538055325000","gh_486994bdc191","（心想：你是猴子派来的逗比么）","","","{","","","38","","-1","","674985336","0"
"92251","8079906236602483088","1","3","1","","1538055328000","gh_486994bdc191","最怕一个人看鬼片了，因为太孤单了。","","","{","","","38","","-1","","674985337","0"
"92252","8943754877779261928","1","3","0","","1538055330000","gh_486994bdc191","鬼片里的鬼畜无害","","","{","","","38","","-1","","674985338","0"
"92253","896771614338632041","1","3","1","","1538055334000","gh_486994bdc191","不肯定","","","{","","","38","","-1","","674985339","0"
"92254","1618494760479534407","1","3","0","","1538055334001","gh_486994bdc191","突然有点不知所措","","","{","","","38","","-1","","674985340","0"
"92255","4233834291530729915","285212721","3","0","","1538055336000","gh_31a8ffcda071","~SEMI_XML~","THUMBNAIL_DIRPATH://th_4fb2efe84eee7bd73cf6f7e571c9b020","","{","","","156","mmbizcluster_1_3091969084_1000000445","-1","","674985341","0"
"92256","7401822308351567632","1","3","1","","1538055339000","gh_486994bdc191","那你就yy一下子","","","{","","","38","","-1","","674985342","0"
"92257","7353848053771610293","1","3","0","","1538055340000","gh_486994bdc191","不是一下子的。","","","{","","","38","","-1","","674985343","0"
"92258","7931361037564596410","1","3","1","","1538055345000","gh_486994bdc191","是大王派过来巡山的。","","","{","","","38","","-1","","674985344","0"
"92259","5312631674785696677","1","3","0","","1538055346000","gh_486994bdc191","花果山么？","","","{","","","38","","-1","","674985345","0"
"92260","5626586934661656444","1","3","1","","1538055351000","gh_486994bdc191","可能只是表面上无害。","","","{","","","38","","-1","","674985346","0"
"92261","90140000425368009","1","3","0","","1538055351001","gh_486994bdc191","那只是表面吧。","","","{","","","38","","-1","","674985347","0"
"92262","9140695909277685592","1","3","0","","1538055354000","gh_486994bdc191","（心想：或许吧也许只是表面上的伤害而已）","","","{","","","38","","-1","","674985348","0"
"92263","7195623171327818583","1","3","1","","1538055356000","gh_486994bdc191","开动脑筋想一想，会想到办法的。","","","{","","","38","","-1","","674985349","0"
"92264","8280730296570405593","1","3","0","","1538055357000","gh_486994bdc191","哈哈 开动脑筋吧。","","","{","","","38","","-1","","674985350","0"
"92265","1882057036202748644","1","3","1","","1538055362000","gh_486994bdc191","确实不是","","","{","","","38","","-1","","674985351","0"
"92266","6143735766255308057","1","3","0","","1538055363000","gh_486994bdc191","...呵呵.","","","{","","","38","","-1","","674985352","0"
"92267","7518864178796319743","1","3","1","","1538055368000","gh_486994bdc191","花果山位于中国海州湾西南岸云台山中麓。唐宋时称苍梧山，亦称青峰顶，为云台山脉的主峰，是江苏省诸山的最高峰。","","","{","","","38","","-1","","674985353","0"
"92268","8838309256601982977","1","3","0","","1538055369000","gh_486994bdc191","都是江苏省的。","","","{","","","38","","-1","","674985354","0"
"92269","1767650726663056487","1","3","1","","1538055373000","gh_486994bdc191","好吧，不过看起来应该不错","","","{","","","38","","-1","","674985355","0"
"92270","4180031077227167938","1","3","0","","1538055374000","gh_486994bdc191","确实不错，","","","{","","","38","","-1","","674985356","0"
"92271","6332118392135608804","1","3","1","","1538055379000","gh_486994bdc191","虚心使人进步，进步使人骄傲，骄傲使人落后。","","","{","","","38","","-1","","674985357","0"
"92272","7689646121527176918","1","3","0","","1538055381000","gh_486994bdc191","骄傲使人落后谦虚使人进！","","","{","","","38","","-1","","674985358","0"
"92273","6485924055424018451","1","3","1","","1538055385000","gh_486994bdc191","想不出来啦。","","","{","","","38","","-1","","674985359","0"
"92274","772220799058533759","1","3","0","","1538055386000","gh_486994bdc191","怎么样才能实现呢","","","{","","","38","","-1","","674985360","0"
"92275","5950541166379421193","1","3","1","","1538055390000","gh_486994bdc191","我也学会了呢，呵呵","","","{","","","38","","-1","","674985361","0"
"92276","6695625959196000975","1","3","0","","1538055391000","gh_486994bdc191","看来你很聪明嘛","","","{","","","38","","-1","","674985362","0"
"92277","2754751802586372524","1","3","1","","1538055396000","gh_486994bdc191","额，江南的妹纸","","","{","","","38","","-1","","674985363","0"
"92278","889871039057783512","1","3","0","","1538055397000","gh_486994bdc191","这里展示的各工各样的的江南民俗，你可以感受到不同的民俗特色。。","","","{","","","38","","-1","","674985364","0"
"92279","2598560940666380100","1","3","1","","1538055401000","gh_486994bdc191","还行是什么程度","","","{","","","38","","-1","","674985365","0"
"92280","1966318532255746743","1","3","0","","1538055402000","gh_486994bdc191","不知道","","","{","","","38","","-1","","674985366","0"
"92281","7483257644749033200","1","3","1","","1538055407000","gh_486994bdc191","一向很谦虚","","","{","","","38","","-1","","674985367","0"
"92282","6881293583251888328","1","3","0","","1538055408000","gh_486994bdc191","哈哈，不谦虚。","","","{","","","38","","-1","","674985368","0"
"92283","6070715689290465999","1","3","1","","1538055413000","gh_486994bdc191","呜啊呜啊呜啊，感觉今天自己萌萌哒","","","{","","","38","","-1","","674985369","0"
"92284","8290460439061342039","1","3","0","","1538055414000","gh_486994bdc191","可爱的娃摸摸头","","","{","","","38","","-1","","674985370","0"
"92285","7348741508990315962","1","3","1","","1538055418000","gh_486994bdc191","不是我聪明是我在临潼要表扬下我的学校嘛","","","{","","","38","","-1","","674985371","0"
"92286","6445405826849348872","1","3","0","","1538055420000","gh_486994bdc191","心里肯定美滋滋的吧","","","{","","","38","","-1","","674985372","0"
"92287","1818627339529149820","1","3","1","","1538055424000","gh_486994bdc191","听说江南是个很不错的地方呢。","","","{","","","38","","-1","","674985373","0"
"92288","8671022279801818752","1","3","0","","1538055427000","gh_486994bdc191","隔着屏幕都能感受到你的开心","","","{","","","38","","-1","","674985374","0"
"92289","1905133845511825018","3","3","0","","1538055428000","gh_486994bdc191","<?xml version=""1.0""?>
<msg>
	<img aeskey=""74797767616a6d7579656d626877696c"" encryver=""1"" cdnthumbaeskey=""74797767616a6d7579656d626877696c"" cdnthumburl=""3064020100045d305b020100020438bf65eb02033d11fd0204a8e2e26502045bacdd040436323537303739333133345f313239303734323234335f61316137343866366266316436326261666330353662626665306138613531310204010400010201000400"" cdnthumblength=""4365"" cdnthumbheight=""100"" cdnthumbwidth=""100"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3064020100045d305b020100020438bf65eb02033d11fd0204a8e2e26502045bacdd040436323537303739333133345f313239303734323234335f61316137343866366266316436326261666330353662626665306138613531310204010400010201000400"" length=""15391"" cdnbigimgurl=""3064020100045d305b020100020438bf65eb02033d11fd0204a8e2e26502045bacdd040436323537303739333133345f313239303734323234335f61316137343866366266316436326261666330353662626665306138613531310204010400010201000400"" hdlength=""20511"" />
</msg>
","THUMBNAIL_DIRPATH://th_38b490f3789f378748108934d57bfb3e","","{","","","38","","-1","","674985375","0"
"92290","4021241773425593772","1","3","1","","1538055430000","gh_486994bdc191","是啊","","","{","","","38","","-1","","674985376","0"
"92291","332191631315417888","1","3","0","","1538055430001","gh_486994bdc191","昂……..","","","{","","","38","","-1","","674985377","0"
"92292","2136915821395414620","1","3","1","","1538055435000","gh_486994bdc191","木有谦虚本来奏不帅","","","{","","","38","","-1","","674985378","0"
"92293","337642299289671413","1","3","0","","1538055436000","gh_486994bdc191","你本来奏很美。小乖乖","","","{","","","38","","-1","","674985379","0"
"92294","5579606125566148025","1","3","1","","1538055441000","gh_486994bdc191","小孩子都很可爱呀。","","","{","","","38","","-1","","674985380","0"
"92295","7825972988206198576","1","3","0","","1538055442000","gh_486994bdc191","女孩子.","","","{","","","38","","-1","","674985381","0"
"92296","2615875080518762480","1","3","1","","1538055446000","gh_486994bdc191","哈哈，是不是一想到我就觉得美滋滋。","","","{","","","38","","-1","","674985382","0"
"92297","6588252509597276549","1","3","0","","1538055448000","gh_486994bdc191","心里是不是美滋滋的。","","","{","","","38","","-1","","674985383","0"
"92298","8929820799842997403","1","3","1","","1538055452000","gh_486994bdc191","屏幕是一种应用于电子产品的配件。","","","{","","","38","","-1","","674985384","0"
"92299","1346571822768643509","1","3","0","","1538055454000","gh_486994bdc191","我在家里做网络电子配件的。","","","{","","","38","","-1","","674985385","0"
"92300","7000543133182602058","1","3","1","","1538055458000","gh_486994bdc191","然后没有然后","","","{","","","38","","-1","","674985386","0"
"92301","6328690019542142334","1","3","0","","1538055459000","gh_486994bdc191","难过什么.","","","{","","","38","","-1","","674985387","0"
"92302","4267202309509591375","1","3","1","","1538055463000","gh_486994bdc191","小乖乖好幼稚的名字。","","","{","","","38","","-1","","674985388","0"
"92303","1451029570979107290","1","3","0","","1538055465000","gh_486994bdc191","名字好幼稚的捏。","","","{","","","38","","-1","","674985389","0"
"92304","3753737079828504491","1","3","1","","1538055469000","gh_486994bdc191","女孩子是不是长得很漂亮呢？","","","{","","","38","","-1","","674985390","0"
"92305","4052122631437750846","1","3","0","","1538055470000","gh_486994bdc191","还可以，引人而异吧，有的也不怎么样","","","{","","","38","","-1","","674985391","0"
"92306","8262684555756944873","1","3","1","","1538055475000","gh_486994bdc191","很明显吗？我已经尽量在控制啦。","","","{","","","38","","-1","","674985392","0"
"92307","526090115372189503","1","3","0","","1538055476000","gh_486994bdc191","嗯哼继续努力吧","","","{","","","38","","-1","","674985393","0"
"92308","417640716928762941","1","3","1","","1538055480000","gh_486994bdc191","不要问我为什么不回答　因为我也不知道怎么回答","","","{","","","38","","-1","","674985394","0"
"92309","1097563219656936706","1","3","0","","1538055482000","gh_486994bdc191","我不女士回答:什么先生说谎","","","{","","","38","","-1","","674985395","0"
"92310","1181314601617005598","1","3","1","","1538055486000","gh_486994bdc191","到底还是年轻人[doge]青春期总是各种莫名伤感啊。","","","{","","","38","","-1","","674985396","0"
"92311","1946543533803525713","1","3","0","","1538055487000","gh_486994bdc191","会莫名的伤感呢。","","","{","","","38","","-1","","674985397","0"
"92312","8457272441197893806","1","3","1","","1538055492000","gh_486994bdc191","那是，也不看是谁起的。","","","{","","","38","","-1","","674985398","0"
"92313","3876370601915162392","1","3","0","","1538055493000","gh_486994bdc191","谁起得早","","","{","","","38","","-1","","674985399","0"
"92314","4096717656401161433","1","3","1","","1538055497000","gh_486994bdc191","再还不好啥叫好","","","{","","","38","","-1","","674985400","0"
"92315","828309782200612447","1","3","0","","1538055498000","gh_486994bdc191","还是不叫好。","","","{","","","38","","-1","","674985401","0"
"92316","4649809574502714877","1","3","1","","1538055503000","gh_486994bdc191","谢谢鼓励新年快乐","","","{","","","38","","-1","","674985402","0"
"92317","5704553308674515511","1","3","0","","1538055504000","gh_486994bdc191","新的一年有什么愿望吗？","","","{","","","38","","-1","","674985403","0"
"92318","8237327852357830456","1","3","1","","1538055509000","gh_486994bdc191","你和女士什么关系呢？","","","{","","","38","","-1","","674985404","0"
"92319","4083867894168918046","1","3","0","","1538055510000","gh_486994bdc191","就是情侣关系啊","","","{","","","38","","-1","","674985405","0"
"92320","6530273909735924239","1","3","1","","1538055514000","gh_486994bdc191","换一个环境，出去走一走或许对你有帮助！","","","{","","","38","","-1","","674985406","0"
"92321","8757483461696342667","1","3","0","","1538055517000","gh_486994bdc191","出去换个环境吧。","","","{","","","38","","-1","","674985407","0"
"92322","8488796195336670448","1","3","1","","1538055520000","gh_486994bdc191","早起的鸟儿有虫吃哦。","","","{","","","38","","-1","","674985408","0"
"92323","9053754959395358713","1","3","0","","1538055521000","gh_486994bdc191","早起的狐狸有网上","","","{","","","38","","-1","","674985409","0"
"92324","7733311589963016403","1","3","1","","1538055526000","gh_486994bdc191","记得鼓掌点个赞。","","","{","","","38","","-1","","674985410","0"
"92325","5801992853713565969","1","3","1","","1538055532000","gh_486994bdc191","偷偷的说，保证不告诉别人！","","","{","","","38","","-1","","674985411","0"
"92326","4771415127927244976","1","3","0","","1538055533000","gh_486994bdc191","可以 望采纳","","","{","","","38","","-1","","674985412","0"
"92327","6648926654557707795","1","3","0","","1538055537000","gh_486994bdc191","谢谢捧场飞吻~","","","{","","","38","","-1","","674985413","0"
"92328","7604260818509297342","1","3","1","","1538055537001","gh_486994bdc191","早看出来关系不一般了。","","","{","","","38","","-1","","674985414","0"
"92329","1441429781524941022","1","3","0","","1538055538000","gh_486994bdc191","有什么电影","","","{","","","38","","-1","","674985415","0"
"92330","3981173528240029974","1","3","1","","1538055543000","gh_486994bdc191","环境的风景美不胜收，让人流连忘返。","","","{","","","38","","-1","","674985416","0"
"92331","3218164116054793442","1","3","0","","1538055544000","gh_486994bdc191","感觉很不错的旅行","","","{","","","38","","-1","","674985417","0"
"92332","2387381374843106858","1","3","1","","1538055549000","gh_486994bdc191","狐狸属于野生动物，一看就知道充满了野性与危险的气息。","","","{","","","38","","-1","","674985418","0"
"92333","7040261139254009443","1","3","0","","1538055550000","gh_486994bdc191","充满了危险的气息。","","","{","","","38","","-1","","674985419","0"
"92334","4021833599781647095","1","3","1","","1538055555000","gh_486994bdc191","已采纳！","","","{","","","38","","-1","","674985420","0"
"92335","4977433791116488661","1","3","0","","1538055555001","gh_486994bdc191","你说什么我没听见，再说100遍","","","{","","","38","","-1","","674985421","0"
"92336","6801422306017867561","1","3","1","","1538055561000","gh_486994bdc191","这么说就显得见外了。","","","{","","","38","","-1","","674985422","0"
"92337","841461371149721321","1","3","0","","1538055562000","gh_486994bdc191","我在被子里等你，不跟你客气","","","{","","","38","","-1","","674985423","0"
"92338","8939599776726846619","1","3","1","","1538055567000","gh_486994bdc191","哈哈，这个我也喜欢哦~据说很不错哈~","","","{","","","38","","-1","","674985424","0"
"92339","4976141753936239397","1","3","0","","1538055568000","gh_486994bdc191","很不错介绍下咋个不错","","","{","","","38","","-1","","674985425","0"
"92340","6133439573538174352","1","3","1","","1538055572000","gh_486994bdc191","情绪犹如温度计，能使人沸腾，也能使人冷却。","","","{","","","38","","-1","","674985426","0"
"92341","4494327352696819892","1","3","0","","1538055573000","gh_486994bdc191","不要冷却~：）。","","","{","","","38","","-1","","674985427","0"
"92342","4615328856608597771","1","3","1","","1538055578000","gh_486994bdc191","充满什么样的气息？","","","{","","","38","","-1","","674985428","0"
"92343","5403067351314692710","1","3","0","","1538055579000","gh_486994bdc191","文艺的气息","","","{","","","38","","-1","","674985429","0"
"92344","5494897317830244312","1","3","1","","1538055584000","gh_486994bdc191","50加50等于100。","","","{","","","38","","-1","","674985430","0"
"92345","957225078278948166","1","3","0","","1538055585000","gh_486994bdc191","你说得很对，看来你很懂嘛~","","","{","","","38","","-1","","674985431","0"
"92346","616373688929118440","1","3","1","","1538055589000","gh_486994bdc191","学弟　客气点　有糖吃哟","","","{","","","38","","-1","","674985432","0"
"92347","4719679988292159534","1","3","0","","1538055590000","gh_486994bdc191","我想吃芒果","","","{","","","38","","-1","","674985433","0"
"92348","5138491651794184637","3","3","0","","1538055592000","gh_486994bdc191","<?xml version=""1.0""?>
<msg>
	<img aeskey=""7273747579626f79616c78646a736b63"" encryver=""1"" cdnthumbaeskey=""7273747579626f79616c78646a736b63"" cdnthumburl=""3063020100045c305a020100020438bf65eb02033d11fe020415ccf73a02045bacdda80435323537303739333133345f3732323531323535385f34393566313963353534336335623766666664663763326638363332666434610204010400010201000400"" cdnthumblength=""3427"" cdnthumbheight=""78"" cdnthumbwidth=""100"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3063020100045c305a020100020438bf65eb02033d11fe020415ccf73a02045bacdda80435323537303739333133345f3732323531323535385f34393566313963353534336335623766666664663763326638363332666434610204010400010201000400"" length=""6045"" cdnbigimgurl=""3063020100045c305a020100020438bf65eb02033d11fe020415ccf73a02045bacdda80435323537303739333133345f3732323531323535385f34393566313963353534336335623766666664663763326638363332666434610204010400010201000400"" hdlength=""5720"" />
</msg>
","THUMBNAIL_DIRPATH://th_46e4cb96b240c0a402192b8159b7bdfa","","{","","","38","","-1","","674985434","0"
"92349","6069313269760928256","1","3","1","","1538055595000","gh_486994bdc191","过得去的标准不同，看个人","","","{","","","38","","-1","","674985435","0"
"92350","1587006527910644048","1","3","0","","1538055596000","gh_486994bdc191","爱一 个人是没有标准的。","","","{","","","38","","-1","","674985436","0"
